Vernier Format 2
mb50_ff_1.cmbl 04/03/2021 12:56:45 .
Latest
Time	Force
t	Force
s	N

0.324	-0.152587890625
0.326	-0.152587890625
0.328	-1.37329101563
0.33	-1.37329101563
0.332	-1.37329101563
0.334	-1.37329101563
0.336	-1.37329101563
0.338	-1.37329101563
0.34	-0.152587890625
0.342	-1.37329101563
0.344	-0.152587890625
0.346	-1.37329101563
0.348	-1.37329101563
0.35	-1.37329101563
0.352	-1.37329101563
0.354	-1.37329101563
0.356	-1.37329101563
0.358	-0.152587890625
0.36	-0.152587890625
0.362	-1.37329101563
0.364	-1.37329101563
0.366	-1.37329101563
0.368	-1.37329101563
0.37	-1.37329101563
0.372	-1.37329101563
0.374	-1.37329101563
0.376	-1.37329101563
0.378	-1.37329101563
0.38	-1.37329101563
0.382	-1.37329101563
0.384	-1.37329101563
0.386	-1.37329101563
0.388	-1.37329101563
0.39	-1.37329101563
0.392	-1.37329101563
0.394	-1.37329101563
0.396	-1.37329101563
0.398	-1.37329101563
0.4	-1.37329101563
0.402	-1.37329101563
0.404	-1.37329101563
0.406	-1.37329101563
0.408	-1.37329101563
0.41	-1.37329101563
0.412	-1.37329101563
0.414	-1.37329101563
0.416	-1.37329101563
0.418	-1.37329101563
0.42	-1.37329101563
0.422	-1.37329101563
0.424	-1.37329101563
0.426	-1.37329101563
0.428	-1.37329101563
0.43	-1.37329101563
0.432	-1.37329101563
0.434	-1.37329101563
0.436	-1.37329101563
0.438	-1.37329101563
0.44	-1.37329101563
0.442	-1.37329101563
0.444	-1.37329101563
0.446	-1.37329101563
0.448	-1.37329101563
0.45	-1.37329101563
0.452	-1.37329101563
0.454	-1.37329101563
0.456	-1.37329101563
0.458	-1.37329101563
0.46	-1.37329101563
0.462	-1.37329101563
0.464	-1.37329101563
0.466	-1.37329101563
0.468	-1.37329101563
0.47	-1.37329101563
0.472	-1.37329101563
0.474	-1.37329101563
0.476	-1.37329101563
0.478	-1.37329101563
0.48	-1.37329101563
0.482	-1.37329101563
0.484	-1.37329101563
0.486	-1.37329101563
0.488	-1.37329101563
0.49	-1.37329101563
0.492	-1.37329101563
0.494	-1.37329101563
0.496	-1.37329101563
0.498	-1.37329101563
0.5	-1.37329101563
0.502	-1.37329101563
0.504	-1.37329101563
0.506	-1.37329101563
0.508	-1.37329101563
0.51	-1.37329101563
0.512	-1.37329101563
0.514	-1.37329101563
