Vernier Format 2
mb500_2.cmbl 27/02/2021 12:12:53 .
Latest
Time	Force
t	Force
s	N

0.328	0.762939453125
0.33	-0.457763671875
0.332	-0.457763671875
0.334	-0.457763671875
0.336	-1.67846679688
0.338	-1.67846679688
0.34	-0.457763671875
0.342	-0.457763671875
0.344	-0.457763671875
0.346	-0.457763671875
0.348	0.762939453125
0.35	0.762939453125
0.352	-0.457763671875
0.354	-0.457763671875
0.356	-0.457763671875
0.358	-0.457763671875
0.36	-0.457763671875
0.362	-0.457763671875
0.364	-0.457763671875
0.366	0.762939453125
0.368	0.762939453125
0.37	0.762939453125
0.372	-0.457763671875
0.374	-0.457763671875
0.376	-0.457763671875
0.378	-0.457763671875
0.38	-0.457763671875
0.382	-0.457763671875
0.384	-0.457763671875
0.386	0.762939453125
0.388	0.762939453125
0.39	0.762939453125
0.392	-0.457763671875
0.394	-0.457763671875
0.396	-0.457763671875
0.398	-0.457763671875
0.4	-0.457763671875
0.402	-0.457763671875
0.404	-0.457763671875
0.406	0.762939453125
0.408	0.762939453125
0.41	-0.457763671875
0.412	0.762939453125
0.414	-0.457763671875
0.416	-1.67846679688
0.418	-0.457763671875
0.42	-0.457763671875
0.422	-0.457763671875
0.424	-0.457763671875
0.426	0.762939453125
0.428	0.762939453125
0.43	-0.457763671875
0.432	-0.457763671875
0.434	-0.457763671875
0.436	-1.67846679688
0.438	-0.457763671875
0.44	-0.457763671875
0.442	-0.457763671875
0.444	-0.457763671875
0.446	0.762939453125
0.448	0.762939453125
0.45	-0.457763671875
0.452	-0.457763671875
0.454	-0.457763671875
0.456	-0.457763671875
0.458	-0.457763671875
0.46	-0.457763671875
0.462	-0.457763671875
0.464	0.762939453125
0.466	0.762939453125
0.468	0.762939453125
0.47	0.762939453125
0.472	-0.457763671875
0.474	-0.457763671875
0.476	-0.457763671875
0.478	-1.67846679688
0.48	-0.457763671875
0.482	-0.457763671875
0.484	-0.457763671875
0.486	-0.457763671875
0.488	0.762939453125
0.49	-0.457763671875
0.492	-0.457763671875
0.494	-0.457763671875
0.496	-1.67846679688
0.498	-0.457763671875
0.5	-0.457763671875
0.502	-0.457763671875
0.504	-0.457763671875
0.506	-0.457763671875
0.508	0.762939453125
0.51	-0.457763671875
0.512	-0.457763671875
0.514	-1.67846679688
0.516	-2.89916992188
0.518	-0.457763671875
0.52	-0.457763671875
0.522	-0.457763671875
0.524	-0.457763671875
0.526	-0.457763671875
0.528	-0.457763671875
0.53	0.762939453125
0.532	0.762939453125
0.534	-1.67846679688
0.536	-0.457763671875
0.538	-1.67846679688
0.54	-1.67846679688
0.542	-0.457763671875
0.544	-0.457763671875
0.546	-0.457763671875
0.548	-0.457763671875
0.55	-0.457763671875
0.552	-0.457763671875
0.554	-0.457763671875
0.556	-0.457763671875
0.558	-0.457763671875
0.56	-0.457763671875
0.562	-0.457763671875
0.564	-0.457763671875
0.566	-0.457763671875
0.568	0.762939453125
0.57	-0.457763671875
0.572	-0.457763671875
0.574	-0.457763671875
0.576	-1.67846679688
0.578	-1.67846679688
0.58	-0.457763671875
0.582	-0.457763671875
0.584	-0.457763671875
0.586	-0.457763671875
0.588	-0.457763671875
0.59	0.762939453125
0.592	-0.457763671875
0.594	-0.457763671875
0.596	-0.457763671875
0.598	-0.457763671875
0.6	-0.457763671875
0.602	-0.457763671875
0.604	-0.457763671875
0.606	-0.457763671875
0.608	-0.457763671875
0.61	-0.457763671875
0.612	-0.457763671875
0.614	-0.457763671875
0.616	-0.457763671875
0.618	-1.67846679688
0.62	-0.457763671875
0.622	-0.457763671875
0.624	-0.457763671875
0.626	-0.457763671875
0.628	-0.457763671875
0.63	-0.457763671875
0.632	-0.457763671875
0.634	-0.457763671875
0.636	-1.67846679688
0.638	-1.67846679688
0.64	-0.457763671875
0.642	-0.457763671875
0.644	-0.457763671875
0.646	-0.457763671875
0.648	-0.457763671875
0.65	-0.457763671875
0.652	-0.457763671875
0.654	-0.457763671875
0.656	-0.457763671875
0.658	-1.67846679688
0.66	-0.457763671875
0.662	-0.457763671875
0.664	-0.457763671875
0.666	-0.457763671875
0.668	0.762939453125
0.67	0.762939453125
0.672	-0.457763671875
0.674	-0.457763671875
0.676	-1.67846679688
0.678	-1.67846679688
0.68	-0.457763671875
0.682	-0.457763671875
0.684	-0.457763671875
0.686	0.762939453125
0.688	-0.457763671875
0.69	-0.457763671875
0.692	-0.457763671875
0.694	-0.457763671875
0.696	-0.457763671875
0.698	-0.457763671875
0.7	-0.457763671875
0.702	-0.457763671875
0.704	-0.457763671875
0.706	-0.457763671875
0.708	0.762939453125
0.71	0.762939453125
0.712	-0.457763671875
0.714	-0.457763671875
0.716	-1.67846679688
0.718	-1.67846679688
0.72	-0.457763671875
0.722	-0.457763671875
0.724	-0.457763671875
0.726	0.762939453125
0.728	0.762939453125
0.73	0.762939453125
0.732	-0.457763671875
0.734	-0.457763671875
0.736	-0.457763671875
0.738	-0.457763671875
0.74	-0.457763671875
0.742	-0.457763671875
0.744	-0.457763671875
0.746	0.762939453125
0.748	0.762939453125
0.75	0.762939453125
0.752	-0.457763671875
0.754	-0.457763671875
0.756	-0.457763671875
0.758	-0.457763671875
0.76	-0.457763671875
0.762	-0.457763671875
0.764	-0.457763671875
0.766	-0.457763671875
0.768	0.762939453125
0.77	0.762939453125
0.772	-0.457763671875
0.774	-0.457763671875
0.776	-0.457763671875
0.778	-0.457763671875
0.78	-0.457763671875
0.782	-0.457763671875
0.784	-0.457763671875
0.786	0.762939453125
0.788	0.762939453125
0.79	0.762939453125
0.792	-0.457763671875
0.794	-0.457763671875
0.796	-1.67846679688
0.798	-0.457763671875
0.8	-0.457763671875
0.802	-0.457763671875
0.804	-0.457763671875
0.806	-0.457763671875
0.808	0.762939453125
0.81	0.762939453125
0.812	-0.457763671875
0.814	-0.457763671875
0.816	-1.67846679688
0.818	-0.457763671875
0.82	-0.457763671875
0.822	-0.457763671875
0.824	-0.457763671875
0.826	-0.457763671875
0.828	-0.457763671875
0.83	0.762939453125
0.832	-0.457763671875
0.834	-0.457763671875
0.836	-0.457763671875
0.838	-0.457763671875
0.84	-0.457763671875
0.842	-0.457763671875
0.844	-0.457763671875
0.846	0.762939453125
0.848	0.762939453125
0.85	0.762939453125
0.852	-0.457763671875
0.854	-1.67846679688
0.856	-1.67846679688
0.858	-1.67846679688
0.86	-1.67846679688
0.862	-0.457763671875
0.864	-0.457763671875
0.866	-0.457763671875
0.868	-0.457763671875
0.87	-0.457763671875
0.872	-0.457763671875
0.874	-0.457763671875
0.876	-1.67846679688
0.878	-0.457763671875
0.88	-1.67846679688
0.882	-0.457763671875
0.884	0.762939453125
0.886	0.762939453125
0.888	-0.457763671875
0.89	0.762939453125
0.892	0.762939453125
0.894	-0.457763671875
0.896	-0.457763671875
0.898	-0.457763671875
0.9	-1.67846679688
0.902	-0.457763671875
0.904	-0.457763671875
0.906	-0.457763671875
0.908	0.762939453125
0.91	0.762939453125
0.912	-0.457763671875
0.914	-0.457763671875
0.916	-0.457763671875
0.918	-0.457763671875
0.92	-0.457763671875
0.922	-0.457763671875
0.924	-0.457763671875
0.926	-0.457763671875
0.928	0.762939453125
0.93	0.762939453125
0.932	-0.457763671875
0.934	-0.457763671875
0.936	-0.457763671875
0.938	-0.457763671875
0.94	-0.457763671875
0.942	-0.457763671875
0.944	-0.457763671875
0.946	-0.457763671875
0.948	-0.457763671875
0.95	0.762939453125
0.952	-0.457763671875
0.954	-0.457763671875
0.956	-0.457763671875
0.958	-1.67846679688
0.96	-0.457763671875
0.962	-0.457763671875
0.964	-0.457763671875
0.966	0.762939453125
0.968	-0.457763671875
0.97	-0.457763671875
0.972	-0.457763671875
0.974	-0.457763671875
0.976	-1.67846679688
0.978	-0.457763671875
0.98	-0.457763671875
0.982	-0.457763671875
0.984	-0.457763671875
0.986	0.762939453125
0.988	0.762939453125
0.99	0.762939453125
0.992	0.762939453125
0.994	-0.457763671875
0.996	-1.67846679688
0.998	-0.457763671875
1	-0.457763671875
1.002	-0.457763671875
1.004	-0.457763671875
1.006	-0.457763671875
1.008	0.762939453125
1.01	0.762939453125
1.012	0.762939453125
1.014	-0.457763671875
1.016	-0.457763671875
1.018	-1.67846679688
1.02	-0.457763671875
1.022	-0.457763671875
1.024	-0.457763671875
1.026	0.762939453125
1.028	0.762939453125
1.03	0.762939453125
1.032	-0.457763671875
1.034	-0.457763671875
1.036	-1.67846679688
1.038	-0.457763671875
1.04	-0.457763671875
1.042	-0.457763671875
1.044	-0.457763671875
1.046	-0.457763671875
1.048	-0.457763671875
1.05	0.762939453125
1.052	-0.457763671875
1.054	-0.457763671875
1.056	-0.457763671875
1.058	-0.457763671875
1.06	-0.457763671875
1.062	-0.457763671875
1.064	-0.457763671875
1.066	-0.457763671875
1.068	-0.457763671875
1.07	0.762939453125
1.072	0.762939453125
1.074	-0.457763671875
1.076	-0.457763671875
1.078	-1.67846679688
1.08	-0.457763671875
1.082	-0.457763671875
1.084	-0.457763671875
1.086	-0.457763671875
1.088	0.762939453125
1.09	0.762939453125
1.092	0.762939453125
1.094	-0.457763671875
1.096	-1.67846679688
1.098	-2.89916992188
1.1	-1.67846679688
1.102	-0.457763671875
1.104	-0.457763671875
1.106	-0.457763671875
1.108	-0.457763671875
1.11	0.762939453125
1.112	-0.457763671875
1.114	-0.457763671875
1.116	-0.457763671875
1.118	-1.67846679688
1.12	-1.67846679688
1.122	-1.67846679688
1.124	-0.457763671875
1.126	0.762939453125
1.128	-0.457763671875
1.13	-0.457763671875
1.132	-0.457763671875
1.134	-0.457763671875
1.136	-0.457763671875
1.138	-1.67846679688
1.14	-0.457763671875
1.142	-0.457763671875
1.144	-0.457763671875
1.146	-0.457763671875
1.148	0.762939453125
1.15	0.762939453125
1.152	0.762939453125
1.154	-0.457763671875
1.156	-0.457763671875
1.158	-0.457763671875
1.16	-0.457763671875
1.162	-0.457763671875
1.164	-0.457763671875
1.166	-0.457763671875
1.168	0.762939453125
1.17	0.762939453125
1.172	0.762939453125
1.174	-1.67846679688
1.176	-1.67846679688
1.178	-0.457763671875
1.18	-0.457763671875
1.182	-1.67846679688
1.184	-0.457763671875
1.186	-0.457763671875
1.188	-0.457763671875
1.19	0.762939453125
1.192	-0.457763671875
1.194	-0.457763671875
1.196	-0.457763671875
1.198	-1.67846679688
1.2	-0.457763671875
1.202	-0.457763671875
1.204	-0.457763671875
1.206	-0.457763671875
1.208	-0.457763671875
1.21	-0.457763671875
1.212	0.762939453125
1.214	-0.457763671875
1.216	-1.67846679688
1.218	-1.67846679688
1.22	-0.457763671875
1.222	-0.457763671875
1.224	-0.457763671875
1.226	-0.457763671875
1.228	0.762939453125
1.23	0.762939453125
1.232	0.762939453125
1.234	-0.457763671875
1.236	-0.457763671875
1.238	-0.457763671875
1.24	-0.457763671875
1.242	-0.457763671875
1.244	-0.457763671875
1.246	0.762939453125
1.248	0.762939453125
1.25	0.762939453125
1.252	0.762939453125
1.254	-0.457763671875
1.256	-0.457763671875
1.258	-1.67846679688
1.26	-0.457763671875
1.262	-0.457763671875
1.264	-0.457763671875
1.266	0.762939453125
1.268	0.762939453125
1.27	0.762939453125
1.272	0.762939453125
1.274	-0.457763671875
1.276	-0.457763671875
1.278	-0.457763671875
1.28	-0.457763671875
1.282	-0.457763671875
1.284	-0.457763671875
1.286	0.762939453125
1.288	0.762939453125
1.29	0.762939453125
1.292	-0.457763671875
1.294	-0.457763671875
1.296	-0.457763671875
1.298	-0.457763671875
1.3	-0.457763671875
1.302	-0.457763671875
1.304	-0.457763671875
1.306	-0.457763671875
1.308	-0.457763671875
1.31	0.762939453125
1.312	-0.457763671875
1.314	-0.457763671875
1.316	-0.457763671875
1.318	-1.67846679688
1.32	-0.457763671875
1.322	-0.457763671875
1.324	-0.457763671875
1.326	-0.457763671875
1.328	0.762939453125
1.33	0.762939453125
1.332	0.762939453125
1.334	-0.457763671875
1.336	-0.457763671875
1.338	-1.67846679688
1.34	-1.67846679688
1.342	-0.457763671875
1.344	-0.457763671875
1.346	0.762939453125
1.348	0.762939453125
1.35	0.762939453125
1.352	-0.457763671875
1.354	-0.457763671875
1.356	-0.457763671875
1.358	-1.67846679688
1.36	-0.457763671875
1.362	-0.457763671875
1.364	-0.457763671875
1.366	-0.457763671875
1.368	-0.457763671875
1.37	0.762939453125
1.372	0.762939453125
1.374	-0.457763671875
1.376	-0.457763671875
1.378	-0.457763671875
1.38	-0.457763671875
1.382	-0.457763671875
1.384	-0.457763671875
1.386	-0.457763671875
1.388	0.762939453125
1.39	0.762939453125
1.392	-0.457763671875
1.394	-0.457763671875
1.396	-0.457763671875
1.398	-1.67846679688
1.4	-0.457763671875
1.402	-1.67846679688
1.404	-0.457763671875
1.406	-0.457763671875
1.408	0.762939453125
1.41	0.762939453125
1.412	-0.457763671875
1.414	-0.457763671875
1.416	-1.67846679688
1.418	-1.67846679688
1.42	-0.457763671875
1.422	-0.457763671875
1.424	-0.457763671875
1.426	-0.457763671875
1.428	-0.457763671875
1.43	0.762939453125
1.432	0.762939453125
1.434	-0.457763671875
1.436	-1.67846679688
1.438	-1.67846679688
1.44	-1.67846679688
1.442	-0.457763671875
1.444	-0.457763671875
1.446	-0.457763671875
1.448	-0.457763671875
1.45	-0.457763671875
1.452	-0.457763671875
1.454	-0.457763671875
1.456	-1.67846679688
1.458	-1.67846679688
1.46	-1.67846679688
1.462	-1.67846679688
1.464	-0.457763671875
1.466	-0.457763671875
1.468	-0.457763671875
1.47	0.762939453125
1.472	-0.457763671875
1.474	-0.457763671875
1.476	-0.457763671875
1.478	-1.67846679688
1.48	-0.457763671875
1.482	-1.67846679688
1.484	-0.457763671875
1.486	-0.457763671875
1.488	-0.457763671875
1.49	-0.457763671875
1.492	-0.457763671875
1.494	-0.457763671875
1.496	-1.67846679688
1.498	-1.67846679688
1.5	-2.89916992188
1.502	-1.67846679688
1.504	-0.457763671875
1.506	-0.457763671875
1.508	-0.457763671875
1.51	0.762939453125
1.512	-0.457763671875
1.514	-0.457763671875
1.516	-0.457763671875
1.518	-0.457763671875
1.52	-0.457763671875
1.522	-0.457763671875
1.524	-0.457763671875
1.526	-0.457763671875
1.528	-0.457763671875
1.53	-0.457763671875
1.532	-0.457763671875
1.534	-0.457763671875
1.536	-1.67846679688
1.538	-1.67846679688
1.54	-0.457763671875
1.542	-1.67846679688
1.544	-0.457763671875
1.546	-0.457763671875
1.548	-0.457763671875
1.55	0.762939453125
1.552	-0.457763671875
1.554	-0.457763671875
1.556	-0.457763671875
1.558	-1.67846679688
1.56	-0.457763671875
1.562	-1.67846679688
1.564	-0.457763671875
1.566	-0.457763671875
1.568	-0.457763671875
1.57	-0.457763671875
1.572	-0.457763671875
1.574	-0.457763671875
1.576	-0.457763671875
1.578	-1.67846679688
1.58	-0.457763671875
1.582	-0.457763671875
1.584	-0.457763671875
1.586	-0.457763671875
1.588	-0.457763671875
1.59	0.762939453125
1.592	-0.457763671875
1.594	-0.457763671875
1.596	-0.457763671875
1.598	-1.67846679688
1.6	-1.67846679688
1.602	-0.457763671875
1.604	-0.457763671875
1.606	-0.457763671875
1.608	-0.457763671875
1.61	0.762939453125
1.612	-0.457763671875
1.614	-0.457763671875
1.616	-0.457763671875
1.618	-0.457763671875
1.62	-0.457763671875
1.622	-0.457763671875
1.624	-0.457763671875
1.626	-0.457763671875
1.628	-0.457763671875
1.63	-0.457763671875
1.632	-0.457763671875
1.634	-0.457763671875
1.636	-0.457763671875
1.638	-1.67846679688
1.64	-1.67846679688
1.642	-1.67846679688
1.644	-1.67846679688
1.646	-0.457763671875
1.648	-0.457763671875
1.65	-0.457763671875
1.652	-0.457763671875
1.654	-0.457763671875
1.656	-1.67846679688
1.658	-1.67846679688
1.66	-1.67846679688
1.662	-1.67846679688
1.664	-1.67846679688
1.666	-1.67846679688
1.668	-0.457763671875
1.67	0.762939453125
1.672	-0.457763671875
1.674	-0.457763671875
1.676	-0.457763671875
1.678	-1.67846679688
1.68	-1.67846679688
1.682	-0.457763671875
1.684	-0.457763671875
1.686	0.762939453125
1.688	-0.457763671875
1.69	0.762939453125
1.692	-0.457763671875
1.694	-0.457763671875
1.696	-0.457763671875
1.698	-1.67846679688
1.7	-1.67846679688
1.702	-0.457763671875
1.704	-0.457763671875
1.706	-0.457763671875
1.708	0.762939453125
1.71	0.762939453125
1.712	-0.457763671875
1.714	-0.457763671875
1.716	-0.457763671875
1.718	-0.457763671875
1.72	-0.457763671875
1.722	-1.67846679688
1.724	-0.457763671875
1.726	-0.457763671875
1.728	-0.457763671875
1.73	-0.457763671875
1.732	-0.457763671875
1.734	-0.457763671875
1.736	-0.457763671875
1.738	-0.457763671875
1.74	-0.457763671875
1.742	-0.457763671875
1.744	-0.457763671875
1.746	-0.457763671875
1.748	0.762939453125
1.75	0.762939453125
1.752	0.762939453125
1.754	-0.457763671875
1.756	-0.457763671875
1.758	-0.457763671875
1.76	-0.457763671875
1.762	-0.457763671875
1.764	-0.457763671875
1.766	-0.457763671875
1.768	-0.457763671875
1.77	0.762939453125
1.772	0.762939453125
1.774	0.762939453125
1.776	-0.457763671875
1.778	-1.67846679688
1.78	-0.457763671875
1.782	-0.457763671875
1.784	-0.457763671875
1.786	-0.457763671875
1.788	-0.457763671875
1.79	-0.457763671875
1.792	-0.457763671875
1.794	-0.457763671875
1.796	-0.457763671875
1.798	-0.457763671875
1.8	-0.457763671875
1.802	-0.457763671875
1.804	-0.457763671875
1.806	-0.457763671875
1.808	0.762939453125
1.81	-0.457763671875
1.812	-0.457763671875
1.814	-0.457763671875
1.816	-0.457763671875
1.818	-0.457763671875
1.82	-0.457763671875
1.822	-0.457763671875
1.824	-0.457763671875
1.826	-0.457763671875
1.828	0.762939453125
1.83	0.762939453125
1.832	-0.457763671875
1.834	-0.457763671875
1.836	-0.457763671875
1.838	-0.457763671875
1.84	-1.67846679688
1.842	-0.457763671875
1.844	-0.457763671875
1.846	-0.457763671875
1.848	0.762939453125
1.85	0.762939453125
1.852	0.762939453125
1.854	0.762939453125
1.856	-0.457763671875
1.858	-0.457763671875
1.86	-0.457763671875
1.862	-0.457763671875
1.864	-0.457763671875
1.866	-0.457763671875
1.868	-0.457763671875
1.87	0.762939453125
1.872	0.762939453125
1.874	-0.457763671875
1.876	-0.457763671875
1.878	-0.457763671875
1.88	-0.457763671875
1.882	-0.457763671875
1.884	-0.457763671875
1.886	-0.457763671875
1.888	-0.457763671875
1.89	0.762939453125
1.892	0.762939453125
1.894	-0.457763671875
1.896	-0.457763671875
1.898	-1.67846679688
1.9	-1.67846679688
1.902	-0.457763671875
1.904	-0.457763671875
1.906	-0.457763671875
1.908	-0.457763671875
1.91	0.762939453125
1.912	-0.457763671875
1.914	-0.457763671875
1.916	-0.457763671875
1.918	-0.457763671875
1.92	-1.67846679688
1.922	-1.67846679688
1.924	-0.457763671875
1.926	-0.457763671875
1.928	-0.457763671875
1.93	0.762939453125
1.932	-0.457763671875
1.934	-0.457763671875
1.936	-0.457763671875
1.938	-0.457763671875
1.94	-1.67846679688
1.942	-0.457763671875
1.944	-1.67846679688
1.946	-0.457763671875
1.948	0.762939453125
1.95	0.762939453125
1.952	0.762939453125
1.954	0.762939453125
1.956	-0.457763671875
1.958	-0.457763671875
1.96	-0.457763671875
1.962	-0.457763671875
1.964	-0.457763671875
1.966	-0.457763671875
1.968	-0.457763671875
1.97	0.762939453125
1.972	0.762939453125
1.974	0.762939453125
1.976	-0.457763671875
1.978	-1.67846679688
1.98	-0.457763671875
1.982	-0.457763671875
1.984	-0.457763671875
1.986	-0.457763671875
1.988	-0.457763671875
1.99	0.762939453125
1.992	0.762939453125
1.994	-0.457763671875
1.996	-0.457763671875
1.998	-1.67846679688
2	-1.67846679688
2.002	-1.67846679688
2.004	-0.457763671875
2.006	-0.457763671875
2.008	0.762939453125
2.01	0.762939453125
2.012	0.762939453125
2.014	0.762939453125
2.016	-0.457763671875
2.018	-0.457763671875
2.02	-0.457763671875
2.022	-0.457763671875
2.024	-0.457763671875
2.026	-0.457763671875
2.028	-0.457763671875
2.03	0.762939453125
2.032	0.762939453125
2.034	0.762939453125
2.036	-0.457763671875
2.038	-0.457763671875
2.04	-1.67846679688
2.042	-0.457763671875
2.044	-0.457763671875
2.046	-0.457763671875
2.048	0.762939453125
2.05	0.762939453125
2.052	0.762939453125
2.054	-0.457763671875
2.056	-0.457763671875
2.058	-0.457763671875
2.06	-0.457763671875
2.062	-0.457763671875
2.064	-0.457763671875
2.066	-0.457763671875
2.068	-0.457763671875
2.07	0.762939453125
2.072	0.762939453125
2.074	-0.457763671875
2.076	-0.457763671875
2.078	-0.457763671875
2.08	-0.457763671875
2.082	-0.457763671875
2.084	-0.457763671875
2.086	-0.457763671875
2.088	-0.457763671875
2.09	0.762939453125
2.092	0.762939453125
2.094	-0.457763671875
2.096	-0.457763671875
2.098	-0.457763671875
2.1	-0.457763671875
2.102	-0.457763671875
2.104	-1.67846679688
2.106	0.762939453125
2.108	0.762939453125
2.11	0.762939453125
2.112	0.762939453125
2.114	-0.457763671875
2.116	-0.457763671875
2.118	-0.457763671875
2.12	-0.457763671875
2.122	-0.457763671875
2.124	-0.457763671875
2.126	0.762939453125
2.128	0.762939453125
2.13	0.762939453125
2.132	0.762939453125
2.134	0.762939453125
2.136	-0.457763671875
2.138	-0.457763671875
2.14	-0.457763671875
2.142	-0.457763671875
2.144	-0.457763671875
2.146	-0.457763671875
2.148	-0.457763671875
2.15	0.762939453125
2.152	0.762939453125
2.154	-0.457763671875
2.156	-0.457763671875
2.158	-0.457763671875
2.16	-0.457763671875
2.162	-0.457763671875
2.164	-0.457763671875
2.166	-0.457763671875
2.168	-0.457763671875
2.17	0.762939453125
2.172	0.762939453125
2.174	-0.457763671875
2.176	-0.457763671875
2.178	-0.457763671875
2.18	-0.457763671875
2.182	-0.457763671875
2.184	-0.457763671875
2.186	0.762939453125
2.188	0.762939453125
2.19	0.762939453125
2.192	0.762939453125
2.194	0.762939453125
2.196	-0.457763671875
2.198	-0.457763671875
2.2	-1.67846679688
2.202	-0.457763671875
2.204	-0.457763671875
2.206	0.762939453125
2.208	-0.457763671875
2.21	0.762939453125
2.212	0.762939453125
2.214	0.762939453125
2.216	-0.457763671875
2.218	-0.457763671875
2.22	-0.457763671875
2.222	-0.457763671875
2.224	-0.457763671875
2.226	0.762939453125
2.228	0.762939453125
2.23	0.762939453125
2.232	0.762939453125
2.234	0.762939453125
2.236	-0.457763671875
2.238	-0.457763671875
2.24	-0.457763671875
2.242	-0.457763671875
2.244	-0.457763671875
2.246	-0.457763671875
2.248	-0.457763671875
2.25	-0.457763671875
2.252	-0.457763671875
2.254	-0.457763671875
2.256	-0.457763671875
2.258	-0.457763671875
2.26	-0.457763671875
2.262	-0.457763671875
2.264	-0.457763671875
2.266	-0.457763671875
2.268	-0.457763671875
2.27	0.762939453125
2.272	0.762939453125
2.274	0.762939453125
2.276	-0.457763671875
2.278	-0.457763671875
2.28	-1.67846679688
2.282	-0.457763671875
2.284	-0.457763671875
2.286	-0.457763671875
2.288	-0.457763671875
2.29	0.762939453125
2.292	0.762939453125
2.294	-0.457763671875
2.296	-0.457763671875
2.298	-0.457763671875
2.3	-0.457763671875
2.302	-0.457763671875
2.304	-0.457763671875
2.306	-0.457763671875
2.308	-0.457763671875
2.31	0.762939453125
2.312	0.762939453125
2.314	0.762939453125
2.316	-0.457763671875
2.318	-0.457763671875
2.32	-1.67846679688
2.322	-0.457763671875
2.324	-0.457763671875
2.326	-0.457763671875
2.328	0.762939453125
2.33	0.762939453125
2.332	0.762939453125
2.334	-0.457763671875
2.336	-0.457763671875
2.338	-0.457763671875
2.34	-0.457763671875
2.342	-0.457763671875
2.344	-0.457763671875
2.346	-0.457763671875
2.348	-0.457763671875
2.35	0.762939453125
2.352	0.762939453125
